"MP_hydroid","Facility_hydroid","Latitude","Longitude","fips_code","ftype","wsp_2020_GW","GWP_permit"
185,67153,37.936,-75.473472222222,51001,"commercial",5.88849505812601,"GWP"
186,67153,37.939083333333,-75.480638888889,51001,"commercial",11.0112033079166,"GWP"
378879,67153,NA,NA,51001,"commercial",0,"GWP"
378881,67153,NA,NA,51001,"commercial",0,"GWP"
449,67155,37.615558333333,-75.806916666667,51001,"irrigation",0,"GWP"
452,67155,37.615366666667,-75.807072222222,51001,"irrigation",2.4779382270357,"GWP"
461,67155,37.615169444444,-75.805705555556,51001,"irrigation",0,"GWP"
64402,67155,0.1,0,51001,"irrigation",2.91443820475108,"GWP"
1348,67157,36.685152777778,-77.0253,51175,"commercial",0,"GWP"
1349,67157,36.685305555556,-77.025575,51175,"commercial",0,"GWP"
508,67158,37.592222222222,-77.324166666667,51085,"commercial",5.84,"GWP"
1631,67160,36.864444444444,-76.003527777778,51810,"commercial",0,"GWP"
1632,67160,36.859777777778,-76.001583333333,51810,"commercial",0,"GWP"
1633,67160,36.858166666667,-75.994083333333,51810,"commercial",0,"GWP"
1634,67160,36.856916666667,-75.996583333333,51810,"commercial",0,"GWP"
1635,67160,36.855583333333,-75.998472222222,51810,"commercial",0,"GWP"
1636,67160,36.8615,-76.005166666667,51810,"commercial",0,"GWP"
1637,67160,36.867055555556,-76.006611111111,51810,"commercial",0,"GWP"
1643,67160,36.855861111111,-75.996777777778,51810,"commercial",0,"GWP"
1644,67160,36.85775,-75.993416666667,51810,"commercial",0,"GWP"
1652,67160,36.863277777778,-76.005805555556,51810,"commercial",0,"GWP"
1685,67160,36.855966666667,-75.996777777778,51810,"commercial",0,"GWP"
1081,67165,36.614341666667,-76.191547222222,51550,"irrigation",0,"GWP"
1753,67165,36.612761111111,-76.195977777778,51550,"irrigation",0,"GWP"
1787,67165,36.610055555556,-76.197805555556,51550,"irrigation",0,"GWP"
1788,67165,36.608694444444,-76.194166666667,51550,"irrigation",0,"GWP"
335,67168,37.647739225,-77.335681680556,51085,"municipal",5.11,"GWP"
1385,67170,37.141666666667,-76.841111111111,51181,"municipal",1.19712458687845,"GWP"
1386,67170,37.133333333333,-76.847222222222,51181,"municipal",11.5548754131216,"GWP"
61278,67170,37.138055555556,-76.836111111111,51181,"municipal",0,"GWP"
593,67171,37.558944444444,-77.269944444444,51085,"irrigation",0,"GWP"
397130,67171,NA,NA,51085,"irrigation",0,"GWP"
60483,67172,37.6125,-76.5480555556,51119,"municipal",0.99723966223132,"GWP"
193515,67172,37.61315,-76.547397222222,51119,"municipal",0.75676033776868,"GWP"
193515,67172,37.61315,-76.547397222222,51119,"municipal",0.75676033776868,"GWP"
193517,67172,37.613644444444,-76.546805555556,51119,"municipal",0,"GWP"
193519,67172,37.613608333333,-76.546833333333,51119,"municipal",0,"GWP"
193521,67172,37.611944444444,-77.547777777778,51119,"municipal",0,"GWP"
1129,67180,37.354736111111,-75.943913888889,51131,"municipal",0,"GWP"
1130,67180,37.354722222222,-75.943913888889,51131,"municipal",0,"GWP"
1131,67180,37.351669444444,-75.938911111111,51131,"municipal",11.527003830595,"GWP"
1221,67180,37.354466666667,-75.944188888889,51131,"municipal",5.26299616940504,"GWP"
1302,67182,37.158611111111,-77.286527777778,51149,"industrial",15.9998243334665,"GWP"
1303,67182,37.159527777778,-77.284388888889,51149,"industrial",0,"GWP"
1305,67182,37.158294811111,-77.287051616667,51149,"industrial",0.000175666533481186,"GWP"
59281,67184,38.0566666667,-77.3466666667,51033,"municipal",8.28895588195832,"GWP"
62907,67184,38.046388888889,-77.352777777778,51033,"municipal",0,"GWP"
62928,67184,38.050555555556,-77.345277777778,51033,"municipal",0,"GWP"
62929,67184,38.050555555556,-77.345,51033,"municipal",0,"GWP"
62946,67184,38.0511111111,-77.3552777778,51033,"municipal",26.604344804994,"GWP"
62968,67184,38.0505555556,-77.3452777778,51033,"municipal",18.4366993130477,"GWP"
918,67185,36.775847222222,-76.5425,51800,"industrial",24.09,"GWP"
990,67185,36.775847222222,-76.5425,51800,"industrial",0,"GWP"
402318,67185,36.776133333333,-76.542263888889,51800,"industrial",0,"GWP"
402320,67185,36.776152777778,-76.5424,51800,"industrial",0,"GWP"
402322,67185,36.775583333333,-76.542694444444,51800,"industrial",0,"GWP"
402324,67185,36.775833333333,-76.542472222222,51800,"industrial",0,"GWP"
286,67189,37.687722222222,-75.659916666667,51001,"irrigation",0,"GWP"
287,67189,37.686527777778,-75.659694444444,51001,"irrigation",0,"GWP"
288,67189,37.685138888889,-75.659472222222,51001,"irrigation",0,"GWP"
1223,67190,37.5355,-75.8967,51131,"irrigation",0,"GWP"
1224,67190,37.5386,-75.8957,51131,"irrigation",0,"GWP"
1225,67190,37.5393,-75.8944,51131,"irrigation",0,"GWP"
1265,67190,37.5367,-75.891,51131,"irrigation",0,"GWP"
1266,67190,37.5382,-75.894,51131,"irrigation",0,"GWP"
163574,67190,37.5391,-75.8947,51131,"irrigation",0,"GWP"
673,67191,37.062538888889,-76.676697222222,51093,"municipal",0,"GWP"
710,67191,37.062583333333,-76.676736111111,51093,"municipal",0,"GWP"
711,67191,37.062455555556,-76.676475,51093,"municipal",0,"GWP"
649,67192,37.027777777778,-76.604444444444,51093,"municipal",0,"GWP"
1342,67193,36.775222222222,-76.982361111111,51175,"commercial",0,"GWP"
1350,67193,36.775305555556,-76.982416666667,51175,"commercial",0,"GWP"
1318,67194,36.584722222222,-77.1975,51175,"municipal",7.61270233104829,"GWP"
1332,67194,36.5825,-77.193888888889,51175,"municipal",8.42468457994781,"GWP"
1333,67194,36.574166666667,-77.236944444444,51175,"municipal",4.56288299177232,"GWP"
1334,67194,36.574166666667,-77.235555555556,51175,"municipal",6.39973009723158,"GWP"
1716,67195,36.680805555556,-76.922861111111,51620,"municipal",0,"GWP"
1717,67195,36.670833333333,-76.938333333333,51620,"municipal",0,"GWP"
1718,67195,36.697861111111,-76.955138888889,51620,"municipal",1.075,"GWP"
1719,67195,36.670833333333,-76.938333333333,51620,"municipal",0.05,"GWP"
1720,67195,36.659388888889,-76.925888888889,51620,"municipal",160.339,"GWP"
1721,67195,36.6975,-76.954722222222,51620,"municipal",131.953,"GWP"
507,67196,37.601413888889,-77.346722222222,51085,"commercial",0.763518134468262,"GWP"
546,67196,37.601466666667,-77.346861111111,51085,"commercial",3.61648186553174,"GWP"
1441,67197,36.930333333333,-77.037277777778,51183,"agriculture",0,"GWP"
1442,67197,36.930361111111,-77.037027777778,51183,"agriculture",0,"GWP"
1443,67197,36.941055555556,-77.039888888889,51183,"agriculture",0,"GWP"
1444,67197,36.941138888889,-77.039777777778,51183,"agriculture",0,"GWP"
118,67199,37.785027777778,-75.650222222222,51001,"municipal",0,"GWP"
321,67199,37.784611111111,-75.650305555556,51001,"municipal",12.7628472692773,"GWP"
472,67199,37.784416666667,-75.65,51001,"municipal",14.1971527307227,"GWP"
383,67201,37.515555555556,-76.981111111111,51127,"municipal",0.0354755849150628,"GWP"
394,67201,37.516989752778,-76.979530002778,51127,"municipal",0,"GWP"
1107,67201,37.507897222222,-76.985530555556,51127,"municipal",0,"GWP"
1108,67201,37.514980555556,-76.979327777778,51127,"municipal",3.33781323520413,"GWP"
1109,67201,37.507983333333,-76.985044444444,51127,"municipal",5.24663617303803,"GWP"
1116,67201,37.5125,-76.986111111111,51127,"municipal",0.233075006842778,"GWP"
1117,67201,37.514444444444,-76.984427777778,51127,"municipal",0,"GWP"
1118,67201,37.508668105556,-76.982825033333,51127,"municipal",0,"GWP"
1119,67201,37.514999555556,-76.979129797222,51127,"municipal",0,"GWP"
1711,67205,37.290833333333,-76.732222222222,51830,"commercial",0.907884857625776,"GWP"
65416,67205,NA,NA,51830,"commercial",3.08137126412626,"GWP"
65417,67205,NA,NA,51830,"commercial",0.47226041489134,"GWP"
65436,67205,NA,NA,51830,"commercial",0.962833577660939,"GWP"
65581,67205,NA,NA,51830,"commercial",0.352268963047158,"GWP"
65582,67205,NA,NA,51830,"commercial",0.708046472584264,"GWP"
65583,67205,NA,NA,51830,"commercial",0.0557344500642641,"GWP"
506,67206,37.621230555556,-77.323855555556,51085,"commercial",4.14672031365905,"GWP"
528,67206,37.627125,-77.327358333333,51085,"commercial",16.2932796863409,"GWP"
41,67207,37.863333333333,-75.508888888889,51001,"commercial",0,"GWP"
42,67207,37.86,-75.510833333333,51001,"commercial",0,"GWP"
66,67207,37.862222222222,-75.509444444444,51001,"commercial",7.1920303419093,"GWP"
70,67207,37.859444444444,-75.510833333333,51001,"commercial",4.7079696580907,"GWP"
122,67207,37.866666666667,-75.666666666667,51001,"commercial",0,"GWP"
123,67207,37.866666666667,-75.511111111111,51001,"commercial",0,"GWP"
378875,67207,NA,NA,51001,"commercial",0,"GWP"
378877,67207,NA,NA,51001,"commercial",0,"GWP"
641,67213,36.712611111111,-76.83475,51093,"municipal",0,"GWP"
642,67213,36.711111111111,-76.825,51093,"municipal",0,"GWP"
643,67213,36.712777777778,-76.825,51093,"municipal",0,"GWP"
692,67213,36.710466386111,-76.821824419444,51093,"municipal",0,"GWP"
695,67213,36.710489791667,-76.821830408333,51093,"municipal",0,"GWP"
696,67213,36.710388888889,-76.821861111111,51093,"municipal",0,"GWP"
697,67213,36.710583333333,-76.821833333333,51093,"municipal",0,"GWP"
713,67213,36.714277777778,-76.832666666667,51093,"municipal",0,"GWP"
1352,67216,36.706388888889,-76.981672222222,51175,"municipal",0,"GWP"
1355,67216,36.706388888889,-76.981408333333,51175,"municipal",0,"GWP"
611,67218,36.988888888889,-76.630277777778,51093,"industrial",0,"GWP"
612,67218,36.995388888889,-76.630916666667,51093,"industrial",0,"GWP"
613,67218,36.996027777778,-76.630166666667,51093,"industrial",0,"GWP"
614,67218,36.997666666667,-76.630611111111,51093,"industrial",107.211974897542,"GWP"
615,67218,36.998444444444,-76.628638888889,51093,"industrial",0,"GWP"
616,67218,36.991111111111,-76.632416666667,51093,"industrial",121.00770346656,"GWP"
619,67218,36.991972222222,-76.631611111111,51093,"industrial",54.1542394077335,"GWP"
675,67218,36.99675,-76.629888888889,51093,"industrial",76.6410484718123,"GWP"
676,67218,36.993805555556,-76.632305555556,51093,"industrial",104.363623630634,"GWP"
677,67218,36.998388888889,-76.628666666667,51093,"industrial",82.5461757791006,"GWP"
281607,67218,36.997778333333,-76.630094444444,51093,"industrial",71.4549607344361,"GWP"
878,67219,37.774554641667,-77.138126869444,51101,"municipal",0,"GWP"
891,67219,37.771477670278,-77.133555725,51101,"municipal",8.49875460820416,"GWP"
909,67219,37.774555555556,-77.138055555556,51101,"municipal",11.2142453917958,"GWP"
1517,67220,36.966422222222,-76.419180555556,51700,"commercial",30.3546364193047,"GWP"
1549,67220,36.964702777778,-76.421813888889,51700,"commercial",5.24026441044918,"GWP"
1559,67220,36.965430555556,-76.420036111111,51700,"commercial",0,"GWP"
223967,67220,36.964111,-76.421028,51700,"commercial",2.65196176374034,"GWP"
224015,67220,36.964258852095,-76.420696972035,51700,"commercial",2.53711803779485,"GWP"
224017,67220,36.964453296837,-76.421030321728,51700,"commercial",2.52246663091071,"GWP"
224055,67220,36.964536630766,-76.421280333329,51700,"commercial",0.858552737800203,"GWP"
1029,67221,37.473333333333,-75.880225,51131,"irrigation",3.90988640415438,"GWP"
1030,67221,37.473441666667,-75.879763888889,51131,"irrigation",2.09854128957386,"GWP"
1031,67221,37.473527777778,-75.879533333333,51131,"irrigation",0.221101678225889,"GWP"
1032,67221,37.470672222222,-75.884702777778,51131,"irrigation",0.12177188495521,"GWP"
1033,67221,37.470283333333,-75.88465,51131,"irrigation",0.101419777739782,"GWP"
1034,67221,37.469736111111,-75.881347222222,51131,"irrigation",0.576765037668996,"GWP"
1277,67221,37.473644444444,-75.883038888889,51131,"irrigation",1.51639984258217,"GWP"
1278,67221,37.473119444444,-75.882630555556,51131,"irrigation",0.0993045519123573,"GWP"
1389,67224,37.166304877778,-76.694434338889,51181,"nuclearpower",1.7670360536048,"GWP"
1390,67224,37.154248925,-76.673098361111,51181,"nuclearpower",2.40679305801716,"GWP"
1391,67224,37.165623905556,-76.699451769444,51181,"nuclearpower",77.2975840872365,"GWP"
1392,67224,37.163714255556,-76.696858930556,51181,"nuclearpower",13.5546774369976,"GWP"
1397,67224,37.164101686111,-76.698815888889,51181,"nuclearpower",11.2868559983827,"GWP"
1400,67224,37.168542583333,-76.696738725,51181,"nuclearpower",0,"GWP"
1401,67224,37.168314747222,-76.696509597222,51181,"nuclearpower",0,"GWP"
1402,67224,37.160620922222,-76.693363025,51181,"nuclearpower",0,"GWP"
1403,67224,37.156673588889,-76.689376786111,51181,"nuclearpower",0.069177638042323,"GWP"
1406,67224,37.158876802778,-76.693369572222,51181,"nuclearpower",1.94281532797186,"GWP"
67504,67224,0,0,51181,"nuclearpower",0,"GWP"
170655,67224,37.164119444444,-76.698658333333,51181,"nuclearpower",11.7945419754428,"GWP"
192739,67224,NA,NA,51181,"nuclearpower",4.17322687367375,"GWP"
23,67227,37.734083333333,-75.653444444444,51001,"industrial",15.4560073709271,"GWP"
27,67227,37.738638888889,-75.652666666667,51001,"industrial",164.673353574372,"GWP"
29,67227,37.741694444444,-75.655805555556,51001,"industrial",199.849076398882,"GWP"
30,67227,37.735722222222,-75.649527777778,51001,"industrial",65.5347966672348,"GWP"
39,67227,37.738944444444,-75.660472222222,51001,"industrial",0,"GWP"
64,67227,37.734611111111,-75.653444444444,51001,"industrial",112.801276705529,"GWP"
124,67227,37.738638888889,-75.660666666667,51001,"industrial",103.685489283055,"GWP"
453,67227,37.734611111111,-75.653444444444,51001,"industrial",0,"GWP"
454,67227,37.734583333333,-75.653444444444,51001,"industrial",0,"GWP"
1375,67233,36.856083333333,-77.038027777778,51175,"agriculture",0,"GWP"
1376,67233,36.855638888889,-77.038,51175,"agriculture",0,"GWP"
1377,67233,36.864194444444,-77.033416666667,51175,"agriculture",0,"GWP"
1378,67233,36.864083333333,-77.033472222222,51175,"agriculture",0,"GWP"
1379,67233,36.862333333333,-77.03975,51175,"agriculture",0,"GWP"
1380,67233,36.862377,-77.0394,51175,"agriculture",0,"GWP"
417264,67233,36.862183,-77.039286,51175,"agriculture",0,"GWP"
474,67234,37.3735,-77.189556,51036,"municipal",4.35106811600827,"GWP"
475,67234,37.349806,-77.192417,51036,"municipal",2.68893188399173,"GWP"
1424,67235,36.971388888889,-76.989722222222,51183,"municipal",0,"GWP"
1425,67235,36.971666666667,-76.989444444444,51183,"municipal",15.8453446407774,"GWP"
1430,67235,36.971944444444,-76.989166666667,51183,"municipal",24.3046553592226,"GWP"
91174,67236,38.228033,-76.973936,51193,"municipal",0,"GWP"
91176,67236,38.221971,-76.969389,51193,"municipal",0.40185378970688,"GWP"
91178,67236,38.216653,-76.972354,51193,"municipal",3.89292682326173,"GWP"
91180,67236,38.224945,-76.978382,51193,"municipal",0.876594081721476,"GWP"
91182,67236,38.227211,-76.970818,51193,"municipal",4.39188142521126,"GWP"
91184,67236,38.221971,-76.969389,51193,"municipal",0.368361703037648,"GWP"
91186,67236,38.224945,-76.978382,51193,"municipal",4.735316385426,"GWP"
91188,67236,38.216653,-76.972354,51193,"municipal",3.69429418118917,"GWP"
91190,67236,NA,NA,51193,"municipal",4.07867161044584,"GWP"
65506,67238,37.455,-75.900833,51131,"irrigation",0,"GWP"
221469,67238,37.455113888889,-75.901005555556,51131,"irrigation",0,"GWP"
90528,67242,37.875361111111,-76.396602777778,51133,"municipal",1.141,"GWP"
1395,67248,37.145,-76.730833333333,51181,"commercial",0,"GWP"
1396,67248,37.145833333333,-76.740555555556,51181,"commercial",0,"GWP"
1418,67248,37.139638888889,-76.722694444444,51181,"commercial",0,"GWP"
1419,67248,37.120694444444,-76.743083333333,51181,"commercial",0,"GWP"
63022,67249,38.1675,-76.790833333333,51193,"municipal",0,"GWP"
91142,67249,38.165,-76.785,51193,"municipal",12.1324183713017,"GWP"
91144,67249,38.158,-76.807,51193,"municipal",5.72650398409916,"GWP"
91146,67249,38.162,-76.806,51193,"municipal",1.07107764459915,"GWP"
91148,67249,38.155,-76.8,51193,"municipal",0,"GWP"
841,67252,37.387891666667,-76.768441666667,51095,"commercial",4.745,"GWP"
842,67252,37.387461111111,-76.767275,51095,"commercial",0,"GWP"
1306,67255,37.223361111111,-77.316138888889,51149,"commercial",0,"GWP"
1307,67255,37.224194444444,-77.3275,51149,"commercial",0,"GWP"
1308,67255,37.224166666667,-77.328027777778,51149,"commercial",0,"GWP"
1438,67256,37.074583333333,-77.152,51183,"agriculture",0,"GWP"
31,67257,37.994694444444,-75.417388888889,51001,"municipal",7.50477817045727,"GWP"
36,67257,38.003222222222,-75.425833333333,51001,"municipal",1.32779450035394,"GWP"
38,67257,37.989444444444,-75.424527777778,51001,"municipal",17.2735131767283,"GWP"
212,67257,37.997083333333,-75.427861111111,51001,"municipal",0,"GWP"
213,67257,37.997027777778,-75.427833333333,51001,"municipal",0,"GWP"
223,67257,38.001861111111,-75.410361111111,51001,"municipal",0,"GWP"
224,67257,38.003166666667,-75.417722222222,51001,"municipal",0,"GWP"
225,67257,38.001861111111,-75.410222222222,51001,"municipal",2.78331440214138,"GWP"
261,67257,38.001833333333,-75.410388888889,51001,"municipal",0,"GWP"
270,67257,37.989555555556,-75.424777777778,51001,"municipal",0,"GWP"
271,67257,38.003138888889,-75.426027777778,51001,"municipal",0,"GWP"
272,67257,37.989416666667,-75.424611111111,51001,"municipal",0,"GWP"
273,67257,38.003222222222,-75.425916666667,51001,"municipal",3.50589758249499,"GWP"
274,67257,38.001861111111,-75.410305555556,51001,"municipal",4.80470216782433,"GWP"
588,67259,37.689833333333,-77.2606,51085,"municipal",1.3313332649292,"GWP"
589,67259,37.689780555556,-77.260766666667,51085,"municipal",1.25295957315822,"GWP"
590,67259,37.689808333333,-77.260683333333,51085,"municipal",3.62570716191258,"GWP"
1312,67261,36.650263888889,-76.998533333333,51175,"industrial",256.331024425212,"GWP"
1313,67261,36.658088888889,-77.007655555556,51175,"industrial",676.721607758094,"GWP"
1314,67261,36.654422222222,-77.003622222222,51175,"industrial",38.7809775217396,"GWP"
1347,67261,36.6508,-76.996622222222,51175,"industrial",0,"GWP"
67460,67261,36.654466666667,-77.00325,51175,"industrial",0,"GWP"
402000,67261,36.652983333333,-77.000719444444,51175,"industrial",0.117441209474412,"GWP"
68377,67262,37.730858,-76.517016,51103,"municipal",3.35195744381951,"GWP"
68378,67262,37.730858,-76.517016,51103,"municipal",0.492742556180493,"GWP"
699,67263,36.976444444444,-76.844719444444,51093,"agriculture",5.26096488721221,"GWP"
700,67263,36.976277777778,-76.844741666667,51093,"agriculture",0.021360060103068,"GWP"
701,67263,36.974083333333,-76.847722222222,51093,"agriculture",4.25431482263445,"GWP"
702,67263,36.974305555556,-76.847666666667,51093,"agriculture",1.20749036875284,"GWP"
703,67263,36.967166666667,-76.848861111111,51093,"agriculture",0.148087126846899,"GWP"
704,67263,36.96725,-76.848972222222,51093,"agriculture",5.72780064627749,"GWP"
705,67263,36.970166666667,-76.849777777778,51093,"agriculture",0.248835742114026,"GWP"
706,67263,36.976277777778,-76.844741666667,51093,"agriculture",0.00201556951112361,"GWP"
707,67263,36.970138888889,-76.84725,51093,"agriculture",5.299783262982,"GWP"
708,67263,36.97025,-76.847333333333,51093,"agriculture",0.729347513565894,"GWP"
1596,67267,36.815833333333,-76.3925,51740,"commercial",0,"GWP"
1597,67267,36.816111111111,-76.3925,51740,"commercial",0,"GWP"
1604,67267,36.816,-76.392166666667,51740,"commercial",0,"GWP"
1606,67267,36.815569444444,-76.391683333333,51740,"commercial",0,"GWP"
1607,67267,36.815555555556,-76.390833333333,51740,"commercial",0,"GWP"
1319,67270,36.710861,-77.198917,51175,"municipal",0.0402570093457944,"GWP"
1330,67270,36.704028,-77.204556,51175,"municipal",8.12974299065421,"GWP"
126,67272,37.989166666667,-75.542,51001,"fossilpower",0,"GWP"
127,67272,37.990333333333,-75.539972222222,51001,"fossilpower",0,"GWP"
128,67272,37.989027777778,-75.539333333333,51001,"fossilpower",0,"GWP"
129,67272,37.987888888889,-75.543416666667,51001,"fossilpower",0,"GWP"
130,67272,37.989638888889,-75.54425,51001,"fossilpower",0,"GWP"
131,67272,37.990972222222,-75.542833333333,51001,"fossilpower",0,"GWP"
132,67272,37.989583333333,-75.541055555556,51001,"fossilpower",0,"GWP"
133,67272,37.988166666667,-75.541277777778,51001,"fossilpower",0,"GWP"
134,67272,37.989944444444,-75.542611111111,51001,"fossilpower",0,"GWP"
135,67272,37.988922222222,-75.53935,51001,"fossilpower",0,"GWP"
136,67272,37.989027777778,-75.539444444444,51001,"fossilpower",0,"GWP"
137,67272,37.992361111111,-75.543166666667,51001,"fossilpower",0,"GWP"
138,67272,37.988916666667,-75.545083333333,51001,"fossilpower",0,"GWP"
139,67272,37.986722222222,-75.541666666667,51001,"fossilpower",0,"GWP"
221522,67272,37.986844933603,-75.537536525969,51001,"fossilpower",0,"GWP"
1161,67275,37.261944444444,-76.021083333333,51131,"industrial",1.02736345515886,"GWP"
1163,67275,37.260777777778,-76.023166666667,51131,"industrial",0.516515901364084,"GWP"
1164,67275,37.259805555556,-76.023111111111,51131,"industrial",0,"GWP"
1167,67275,37.261777777778,-76.021472222222,51131,"industrial",0.427794428305204,"GWP"
1240,67275,37.261583333333,-76.022055555556,51131,"industrial",0.174541126268216,"GWP"
1241,67275,37.259527777778,-76.020638888889,51131,"industrial",0,"GWP"
1242,67275,37.259472222222,-76.020611111111,51131,"industrial",0,"GWP"
1243,67275,37.258694444444,-76.022416666667,51131,"industrial",0.0811681384412861,"GWP"
1244,67275,37.263166666667,-76.021861111111,51131,"industrial",0.332616950462351,"GWP"
90600,67275,37.261666666667,-76.021944444444,51131,"industrial",0,"GWP"
90539,67277,37.778579,-76.513224,51103,"municipal",1.67458976710409,"GWP"
90540,67277,37.770958,-76.513311,51103,"municipal",2.93697146873851,"GWP"
440810,67277,NA,NA,51103,"municipal",1.6884387641574,"GWP"
54,67278,37.856138888889,-75.559638888889,51001,"commercial",0,"GWP"
69,67278,37.853611111111,-75.558083333333,51001,"commercial",0,"GWP"
103,67278,37.855055555556,-75.560111111111,51001,"commercial",0,"GWP"
104,67278,37.85675,-75.559777777778,51001,"commercial",0,"GWP"
105,67278,37.854611111111,-75.555888888889,51001,"commercial",0,"GWP"
106,67278,37.853861111111,-75.556277777778,51001,"commercial",0,"GWP"
107,67278,37.854055555556,-75.557805555556,51001,"commercial",0,"GWP"
108,67278,37.852861111111,-75.553611111111,51001,"commercial",0,"GWP"
109,67278,37.852444444444,-75.559222222222,51001,"commercial",0,"GWP"
110,67278,37.849194444444,-75.558166666667,51001,"commercial",0,"GWP"
120,67278,37.853611111111,-75.558333333333,51001,"commercial",0,"GWP"
121,67278,37.855166666667,-75.55875,51001,"commercial",26.84,"GWP"
299,67278,37.856888888889,-75.559611111111,51001,"commercial",0,"GWP"
1293,67280,37.156527777778,-77.327638888889,51149,"commercial",0,"GWP"
67505,67280,37.157222222222,-77.323333333333,51149,"commercial",0,"GWP"
1505,67283,37.146083333333,-76.571722222222,51700,"municipal",0,"GWP"
1506,67283,37.152388888889,-76.576583333333,51700,"municipal",0,"GWP"
1507,67283,37.112666666667,-76.584083333333,51700,"municipal",0,"GWP"
1546,67283,37.114805555556,-76.575972222222,51700,"municipal",0,"GWP"
1547,67283,37.166472222222,-76.605361111111,51700,"municipal",0,"GWP"
1548,67283,37.136055555556,-76.597055555556,51700,"municipal",14.4116375500044,"GWP"
1564,67283,37.113155555556,-76.581383333333,51700,"municipal",1.52774922032092,"GWP"
1565,67283,37.112230555556,-76.574625,51700,"municipal",4.50061322967472,"GWP"
17473,67283,37.160964,-76.58088,51700,"municipal",0,"GWP"
90541,67287,37.644984,-76.387326,51103,"municipal",0.560258351998689,"GWP"
90542,67287,37.648894,-76.397482,51103,"municipal",15.8917416480013,"GWP"
1695,67293,36.819388888889,-76.087138888889,51810,"commercial",0.449528389939781,"GWP"
1696,67293,36.82,-76.088694444444,51810,"commercial",0.23793633835318,"GWP"
1697,67293,36.820833333333,-76.089194444444,51810,"commercial",4.99301519455188,"GWP"
1698,67293,36.82,-76.087861111111,51810,"commercial",0,"GWP"
1700,67293,36.822222222222,-76.090305555556,51810,"commercial",0,"GWP"
1701,67293,36.819638888889,-76.087,51810,"commercial",0.159520077155155,"GWP"
1427,67294,37.0325,-77.109444444444,51183,"municipal",47.5650917921659,"GWP"
67496,67294,37.033333333333,-77.094722222222,51183,"municipal",20.3787178968447,"GWP"
67497,67294,37.034722222222,-77.095,51183,"municipal",37.9061903109894,"GWP"
659,67295,37.003833333333,-76.628888888889,51093,"industrial",0,"GWP"
674,67295,37.002972222222,-76.63025,51093,"industrial",0,"GWP"
829,67296,37.308194444444,-76.809555555556,51095,"municipal",0,"GWP"
831,67296,37.308138888889,-76.809638888889,51095,"municipal",0,"GWP"
837,67296,37.308138888889,-76.809638888889,51095,"municipal",0,"GWP"
995,67297,36.82575,-76.641444444444,51800,"commercial",0,"GWP"
996,67297,36.825694444444,-76.641472222222,51800,"commercial",0,"GWP"
998,67297,36.825638888889,-76.641472222222,51800,"commercial",0,"GWP"
999,67297,36.825666666667,-76.641444444444,51800,"commercial",0,"GWP"
1003,67297,36.82575,-76.641416666667,51800,"commercial",0,"GWP"
1004,67297,36.82575,-76.641361111111,51800,"commercial",0,"GWP"
647,67298,36.993944444444,-76.558277777778,51093,"municipal",0,"GWP"
667,67298,36.994,-76.55825,51093,"municipal",0,"GWP"
408996,67298,36.994,-76.558,51093,"municipal",0,"GWP"
173,67301,37.720008333333,-75.671411111111,51001,"municipal",1.98646935382211,"GWP"
174,67301,37.719452777778,-75.671413888889,51001,"municipal",2.03013064617789,"GWP"
59227,67303,37.9566666667,-76.6727777778,51159,"commercial",18.8950672682803,"GWP"
63905,67303,99,-99,51159,"commercial",0,"GWP"
170730,67303,37.955358333333,-76.671188888889,51159,"commercial",0.0986465649583181,"GWP"
171287,67303,37.961572222222,-76.673947222222,51159,"commercial",8.47707288642267,"GWP"
171297,67303,37.955067777778,-76.671083333333,51159,"commercial",14.3843132803387,"GWP"
172111,67303,NA,NA,51159,"commercial",0,"GWP"
781,67306,37.340138888889,-76.763111111111,51095,"commercial",3.11686119176579,"GWP"
787,67306,37.342972222222,-76.763916666667,51095,"commercial",0.168138808234207,"GWP"
1343,67307,36.679638888889,-77.386305555556,51175,"industrial",0,"GWP"
1370,67307,36.679738816667,-77.404274772222,51175,"industrial",0,"GWP"
234426,67309,38.329011111111,-77.236247222222,51099,"municipal",0.0820735278952253,"GWP"
234428,67309,38.32855,-77.247025,51099,"municipal",12.9021940419717,"GWP"
234511,67309,38.329361111111,-77.229591666667,51099,"municipal",0.0627324301330308,"GWP"
60,67315,37.958611111111,-75.450833333333,51001,"commercial",0,"GWP"
68,67315,37.958888888889,-75.4475,51001,"commercial",0,"GWP"
119,67315,37.959269444444,-75.448886111111,51001,"commercial",1.56499382894708,"GWP"
275,67315,37.958733333333,-75.450705555556,51001,"commercial",0,"GWP"
444,67315,37.958641666667,-75.447294444444,51001,"commercial",3.33069229268641,"GWP"
455,67315,37.958497222222,-75.450786111111,51001,"commercial",13.4643138783665,"GWP"
381,67317,37.507685561111,-77.177760902778,51127,"municipal",4.95818112007021,"GWP"
1113,67317,37.504192858333,-77.177320616667,51127,"municipal",8.74181887992979,"GWP"
1515,67319,36.968638888889,-76.426111111111,51700,"industrial",31.7108709058812,"GWP"
1516,67319,36.968638888889,-76.426111111111,51700,"industrial",0,"GWP"
1550,67319,36.974333333333,-76.422444444444,51700,"industrial",0,"GWP"
1551,67319,36.974222222222,-76.422361111111,51700,"industrial",0,"GWP"
