area_sqmi,wd_upstream_mgd,ps_upstream_mgd,Qreach,Qlake,imp_off,wd_mgd,ps_mgd,ps_trib_mgd,wd_trib_mgd,name,description,objectname,componentid,subshedid,dt,month,day,year,thisdate,time,timestamp,run_mode,week,Listen on Parent,Send to Children,Send to Parent,Listen to Children,Qout,ps_cumulative_mgd,wd_cumulative_mgd
"1460.05224235","6.85280024731","47.57595","484.535181314","484.535181314","1","0","0.00293333333333","0","0",,"","",0,"","","8","12","1995","1995-08-12","","808200000","2","32","0","0","0","0","484.535181314","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","478.214591666","478.214591666","1","0","0.00293333333333","0","0",,"","",0,"","","8","13","1995","1995-08-13","","808286400","2","32","0","0","0","0","478.214591666","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","470.845117532","470.845117532","1","0","0.00293333333333","0","0",,"","",0,"","","8","14","1995","1995-08-14","","808372800","2","33","0","0","0","0","470.845117532","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","462.958907494","462.958907494","1","0","0.00293333333333","0","0",,"","",0,"","","8","15","1995","1995-08-15","","808459200","2","33","0","0","0","0","462.958907494","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","456.517100913","456.517100913","1","0","0.00293333333333","0","0",,"","",0,"","","8","16","1995","1995-08-16","","808545600","2","33","0","0","0","0","456.517100913","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","451.344549293","451.344549293","1","0","0.00293333333333","0","0",,"","",0,"","","8","17","1995","1995-08-17","","808632000","2","33","0","0","0","0","451.344549293","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","446.454740191","446.454740191","1","0","0.00293333333333","0","0",,"","",0,"","","8","18","1995","1995-08-18","","808718400","2","33","0","0","0","0","446.454740191","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","441.24210447","441.24210447","1","0","0.00293333333333","0","0",,"","",0,"","","8","19","1995","1995-08-19","","808804800","2","33","0","0","0","0","441.24210447","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","435.964303191","435.964303191","1","0","0.00293333333333","0","0",,"","",0,"","","8","20","1995","1995-08-20","","808891200","2","33","0","0","0","0","435.964303191","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","430.900527397","430.900527397","1","0","0.00293333333333","0","0",,"","",0,"","","8","21","1995","1995-08-21","","808977600","2","34","0","0","0","0","430.900527397","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","426.115003842","426.115003842","1","0","0.00293333333333","0","0",,"","",0,"","","8","22","1995","1995-08-22","","809064000","2","34","0","0","0","0","426.115003842","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","421.507471679","421.507471679","1","0","0.00293333333333","0","0",,"","",0,"","","8","23","1995","1995-08-23","","809150400","2","34","0","0","0","0","421.507471679","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","416.996753522","416.996753522","1","0","0.00293333333333","0","0",,"","",0,"","","8","24","1995","1995-08-24","","809236800","2","34","0","0","0","0","416.996753522","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","412.567702027","412.567702027","1","0","0.00293333333333","0","0",,"","",0,"","","8","25","1995","1995-08-25","","809323200","2","34","0","0","0","0","412.567702027","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","408.24367447","408.24367447","1","0","0.00293333333333","0","0",,"","",0,"","","8","26","1995","1995-08-26","","809409600","2","34","0","0","0","0","408.24367447","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","404.185521675","404.185521675","1","0","0.00293333333333","0","0",,"","",0,"","","8","27","1995","1995-08-27","","809496000","2","34","0","0","0","0","404.185521675","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","402.798285453","402.798285453","1","0","0.00293333333333","0","0",,"","",0,"","","8","28","1995","1995-08-28","","809582400","2","35","0","0","0","0","402.798285453","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","402.20346748","402.20346748","1","0","0.00293333333333","0","0",,"","",0,"","","8","29","1995","1995-08-29","","809668800","2","35","0","0","0","0","402.20346748","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","399.536224593","399.536224593","1","0","0.00293333333333","0","0",,"","",0,"","","8","30","1995","1995-08-30","","809755200","2","35","0","0","0","0","399.536224593","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","47.57595","396.454910583","396.454910583","1","0","0.00293333333333","0","0",,"","",0,"","","8","31","1995","1995-08-31","","809841600","2","35","0","0","0","0","396.454910583","47.5788833333","6.85280024731"
"1460.05224235","6.85280024731","45.7217666667","393.069636764","393.069636764","1","0","0.00216666666667","0","0",,"","",0,"","","9","1","1995","1995-09-01","","809928000","2","35","0","0","0","0","393.069636764","45.7239333334","6.85280024731"
"1460.05224235","6.43779897556","45.7217666667","387.225659462","387.225659462","1","0","0.00216666666667","0","0",,"","",0,"","","9","2","1995","1995-09-02","","810014400","2","35","0","0","0","0","387.225659462","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","375.675280192","375.675280192","1","0","0.00216666666667","0","0",,"","",0,"","","9","3","1995","1995-09-03","","810100800","2","35","0","0","0","0","375.675280192","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","360.899219908","360.899219908","1","0","0.00216666666667","0","0",,"","",0,"","","9","4","1995","1995-09-04","","810187200","2","36","0","0","0","0","360.899219908","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","349.739900279","349.739900279","1","0","0.00216666666667","0","0",,"","",0,"","","9","5","1995","1995-09-05","","810273600","2","36","0","0","0","0","349.739900279","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","343.721145517","343.721145517","1","0","0.00216666666667","0","0",,"","",0,"","","9","6","1995","1995-09-06","","810360000","2","36","0","0","0","0","343.721145517","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","340.034865689","340.034865689","1","0","0.00216666666667","0","0",,"","",0,"","","9","7","1995","1995-09-07","","810446400","2","36","0","0","0","0","340.034865689","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","337.07539266","337.07539266","1","0","0.00216666666667","0","0",,"","",0,"","","9","8","1995","1995-09-08","","810532800","2","36","0","0","0","0","337.07539266","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","334.417003973","334.417003973","1","0","0.00216666666667","0","0",,"","",0,"","","9","9","1995","1995-09-09","","810619200","2","36","0","0","0","0","334.417003973","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","331.96434183","331.96434183","1","0","0.00216666666667","0","0",,"","",0,"","","9","10","1995","1995-09-10","","810705600","2","36","0","0","0","0","331.96434183","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","329.735681552","329.735681552","1","0","0.00216666666667","0","0",,"","",0,"","","9","11","1995","1995-09-11","","810792000","2","37","0","0","0","0","329.735681552","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","327.657703898","327.657703898","1","0","0.00216666666667","0","0",,"","",0,"","","9","12","1995","1995-09-12","","810878400","2","37","0","0","0","0","327.657703898","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","325.69600874","325.69600874","1","0","0.00216666666667","0","0",,"","",0,"","","9","13","1995","1995-09-13","","810964800","2","37","0","0","0","0","325.69600874","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","324.278639083","324.278639083","1","0","0.00216666666667","0","0",,"","",0,"","","9","14","1995","1995-09-14","","811051200","2","37","0","0","0","0","324.278639083","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","323.182191875","323.182191875","1","0","0.00216666666667","0","0",,"","",0,"","","9","15","1995","1995-09-15","","811137600","2","37","0","0","0","0","323.182191875","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","325.171551863","325.171551863","1","0","0.00216666666667","0","0",,"","",0,"","","9","16","1995","1995-09-16","","811224000","2","37","0","0","0","0","325.171551863","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","362.120150488","362.120150488","1","0","0.00216666666667","0","0",,"","",0,"","","9","17","1995","1995-09-17","","811310400","2","37","0","0","0","0","362.120150488","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","430.868632761","430.868632761","1","0","0.00216666666667","0","0",,"","",0,"","","9","18","1995","1995-09-18","","811396800","2","38","0","0","0","0","430.868632761","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","476.191544446","476.191544446","1","0","0.00216666666667","0","0",,"","",0,"","","9","19","1995","1995-09-19","","811483200","2","38","0","0","0","0","476.191544446","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","487.880655373","487.880655373","1","0","0.00216666666667","0","0",,"","",0,"","","9","20","1995","1995-09-20","","811569600","2","38","0","0","0","0","487.880655373","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","483.268101985","483.268101985","1","0","0.00216666666667","0","0",,"","",0,"","","9","21","1995","1995-09-21","","811656000","2","38","0","0","0","0","483.268101985","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","470.300291743","470.300291743","1","0","0.00216666666667","0","0",,"","",0,"","","9","22","1995","1995-09-22","","811742400","2","38","0","0","0","0","470.300291743","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","454.485151497","454.485151497","1","0","0.00216666666667","0","0",,"","",0,"","","9","23","1995","1995-09-23","","811828800","2","38","0","0","0","0","454.485151497","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","445.354176526","445.354176526","1","0","0.00216666666667","0","0",,"","",0,"","","9","24","1995","1995-09-24","","811915200","2","38","0","0","0","0","445.354176526","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","452.702106445","452.702106445","1","0","0.00216666666667","0","0",,"","",0,"","","9","25","1995","1995-09-25","","812001600","2","39","0","0","0","0","452.702106445","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","477.729629958","477.729629958","1","0","0.00216666666667","0","0",,"","",0,"","","9","26","1995","1995-09-26","","812088000","2","39","0","0","0","0","477.729629958","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","507.686588857","507.686588857","1","0","0.00216666666667","0","0",,"","",0,"","","9","27","1995","1995-09-27","","812174400","2","39","0","0","0","0","507.686588857","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","526.482631121","526.482631121","1","0","0.00216666666667","0","0",,"","",0,"","","9","28","1995","1995-09-28","","812260800","2","39","0","0","0","0","526.482631121","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","532.822914674","532.822914674","1","0","0.00216666666667","0","0",,"","",0,"","","9","29","1995","1995-09-29","","812347200","2","39","0","0","0","0","532.822914674","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","45.7217666667","532.12121717","532.12121717","1","0","0.00216666666667","0","0",,"","",0,"","","9","30","1995","1995-09-30","","812433600","2","39","0","0","0","0","532.12121717","45.7239333334","6.43779897556"
"1460.05224235","6.43779897556","50.8978466667","526.221077433","526.221077433","1","0","0.00226666666667","0","0",,"","",0,"","","10","1","1995","1995-10-01","","812520000","2","39","0","0","0","0","526.221077433","50.9001133334","6.43779897556"
"1460.05224235","6.12520829893","50.8978466667","512.897777936","512.897777936","1","0","0.00226666666667","0","0",,"","",0,"","","10","2","1995","1995-10-02","","812606400","2","40","0","0","0","0","512.897777936","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","487.018267711","487.018267711","1","0","0.00226666666667","0","0",,"","",0,"","","10","3","1995","1995-10-03","","812692800","2","40","0","0","0","0","487.018267711","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","463.878063892","463.878063892","1","0","0.00226666666667","0","0",,"","",0,"","","10","4","1995","1995-10-04","","812779200","2","40","0","0","0","0","463.878063892","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","489.729851893","489.729851893","1","0","0.00226666666667","0","0",,"","",0,"","","10","5","1995","1995-10-05","","812865600","2","40","0","0","0","0","489.729851893","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","654.879894784","654.879894784","1","0","0.00226666666667","0","0",,"","",0,"","","10","6","1995","1995-10-06","","812952000","2","40","0","0","0","0","654.879894784","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","911.410435957","911.410435957","1","0","0.00226666666667","0","0",,"","",0,"","","10","7","1995","1995-10-07","","813038400","2","40","0","0","0","0","911.410435957","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","985.708655139","985.708655139","1","0","0.00226666666667","0","0",,"","",0,"","","10","8","1995","1995-10-08","","813124800","2","40","0","0","0","0","985.708655139","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","880.290426242","880.290426242","1","0","0.00226666666667","0","0",,"","",0,"","","10","9","1995","1995-10-09","","813211200","2","41","0","0","0","0","880.290426242","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","766.152900317","766.152900317","1","0","0.00226666666667","0","0",,"","",0,"","","10","10","1995","1995-10-10","","813297600","2","41","0","0","0","0","766.152900317","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","672.983201058","672.983201058","1","0","0.00226666666667","0","0",,"","",0,"","","10","11","1995","1995-10-11","","813384000","2","41","0","0","0","0","672.983201058","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","608.057927905","608.057927905","1","0","0.00226666666667","0","0",,"","",0,"","","10","12","1995","1995-10-12","","813470400","2","41","0","0","0","0","608.057927905","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","565.941619866","565.941619866","1","0","0.00226666666667","0","0",,"","",0,"","","10","13","1995","1995-10-13","","813556800","2","41","0","0","0","0","565.941619866","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","553.488066032","553.488066032","1","0","0.00226666666667","0","0",,"","",0,"","","10","14","1995","1995-10-14","","813643200","2","41","0","0","0","0","553.488066032","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","580.811219024","580.811219024","1","0","0.00226666666667","0","0",,"","",0,"","","10","15","1995","1995-10-15","","813729600","2","41","0","0","0","0","580.811219024","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","621.476301972","621.476301972","1","0","0.00226666666667","0","0",,"","",0,"","","10","16","1995","1995-10-16","","813816000","2","42","0","0","0","0","621.476301972","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","643.508546452","643.508546452","1","0","0.00226666666667","0","0",,"","",0,"","","10","17","1995","1995-10-17","","813902400","2","42","0","0","0","0","643.508546452","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","641.096118878","641.096118878","1","0","0.00226666666667","0","0",,"","",0,"","","10","18","1995","1995-10-18","","813988800","2","42","0","0","0","0","641.096118878","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","620.179902851","620.179902851","1","0","0.00226666666667","0","0",,"","",0,"","","10","19","1995","1995-10-19","","814075200","2","42","0","0","0","0","620.179902851","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","593.162614094","593.162614094","1","0","0.00226666666667","0","0",,"","",0,"","","10","20","1995","1995-10-20","","814161600","2","42","0","0","0","0","593.162614094","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","772.923295802","772.923295802","1","0","0.00226666666667","0","0",,"","",0,"","","10","21","1995","1995-10-21","","814248000","2","42","0","0","0","0","772.923295802","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","996.973818639","996.973818639","1","0","0.00226666666667","0","0",,"","",0,"","","10","22","1995","1995-10-22","","814334400","2","42","0","0","0","0","996.973818639","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","995.55196056","995.55196056","1","0","0.00226666666667","0","0",,"","",0,"","","10","23","1995","1995-10-23","","814420800","2","43","0","0","0","0","995.55196056","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","921.014699499","921.014699499","1","0","0.00226666666667","0","0",,"","",0,"","","10","24","1995","1995-10-24","","814507200","2","43","0","0","0","0","921.014699499","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","806.159305213","806.159305213","1","0","0.00226666666667","0","0",,"","",0,"","","10","25","1995","1995-10-25","","814593600","2","43","0","0","0","0","806.159305213","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","712.278756197","712.278756197","1","0","0.00226666666667","0","0",,"","",0,"","","10","26","1995","1995-10-26","","814680000","2","43","0","0","0","0","712.278756197","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","647.607286788","647.607286788","1","0","0.00226666666667","0","0",,"","",0,"","","10","27","1995","1995-10-27","","814766400","2","43","0","0","0","0","647.607286788","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","607.831665661","607.831665661","1","0","0.00226666666667","0","0",,"","",0,"","","10","28","1995","1995-10-28","","814852800","2","43","0","0","0","0","607.831665661","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","594.606264849","594.606264849","1","0","0.00226666666667","0","0",,"","",0,"","","10","29","1995","1995-10-29","","814939200","2","43","0","0","0","0","594.606264849","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","605.608488365","605.608488365","1","0","0.00226666666667","0","0",,"","",0,"","","10","30","1995","1995-10-30","","815029200","2","44","0","0","0","0","605.608488365","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","50.8978466667","618.360312944","618.360312944","1","0","0.00226666666667","0","0",,"","",0,"","","10","31","1995","1995-10-31","","815115600","2","44","0","0","0","0","618.360312944","50.9001133334","6.12520829893"
"1460.05224235","6.12520829893","51.7743","619.883346836","619.883346836","1","0","0.00346666666667","0","0",,"","",0,"","","11","1","1995","1995-11-01","","815202000","2","44","0","0","0","0","619.883346836","51.7777666667","6.12520829893"
"1460.05224235","5.98465313722","51.7743","615.177518297","615.177518297","1","0","0.00346666666667","0","0",,"","",0,"","","11","2","1995","1995-11-02","","815288400","2","44","0","0","0","0","615.177518297","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","605.739394656","605.739394656","1","0","0.00346666666667","0","0",,"","",0,"","","11","3","1995","1995-11-03","","815374800","2","44","0","0","0","0","605.739394656","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","594.836277446","594.836277446","1","0","0.00346666666667","0","0",,"","",0,"","","11","4","1995","1995-11-04","","815461200","2","44","0","0","0","0","594.836277446","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","584.806714836","584.806714836","1","0","0.00346666666667","0","0",,"","",0,"","","11","5","1995","1995-11-05","","815547600","2","44","0","0","0","0","584.806714836","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","574.823356885","574.823356885","1","0","0.00346666666667","0","0",,"","",0,"","","11","6","1995","1995-11-06","","815634000","2","45","0","0","0","0","574.823356885","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","591.228898627","591.228898627","1","0","0.00346666666667","0","0",,"","",0,"","","11","7","1995","1995-11-07","","815720400","2","45","0","0","0","0","591.228898627","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","664.443929227","664.443929227","1","0","0.00346666666667","0","0",,"","",0,"","","11","8","1995","1995-11-08","","815806800","2","45","0","0","0","0","664.443929227","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","764.5537203","764.5537203","1","0","0.00346666666667","0","0",,"","",0,"","","11","9","1995","1995-11-09","","815893200","2","45","0","0","0","0","764.5537203","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","820.036551338","820.036551338","1","0","0.00346666666667","0","0",,"","",0,"","","11","10","1995","1995-11-10","","815979600","2","45","0","0","0","0","820.036551338","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","827.587524525","827.587524525","1","0","0.00346666666667","0","0",,"","",0,"","","11","11","1995","1995-11-11","","816066000","2","45","0","0","0","0","827.587524525","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","1403.71031888","1403.71031888","1","0","0.00346666666667","0","0",,"","",0,"","","11","12","1995","1995-11-12","","816152400","2","45","0","0","0","0","1403.71031888","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","2153.71411282","2153.71411282","1","0","0.00346666666667","0","0",,"","",0,"","","11","13","1995","1995-11-13","","816238800","2","46","0","0","0","0","2153.71411282","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","2134.85837677","2134.85837677","1","0","0.00346666666667","0","0",,"","",0,"","","11","14","1995","1995-11-14","","816325200","2","46","0","0","0","0","2134.85837677","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","1822.16123463","1822.16123463","1","0","0.00346666666667","0","0",,"","",0,"","","11","15","1995","1995-11-15","","816411600","2","46","0","0","0","0","1822.16123463","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","1478.57346974","1478.57346974","1","0","0.00346666666667","0","0",,"","",0,"","","11","16","1995","1995-11-16","","816498000","2","46","0","0","0","0","1478.57346974","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","1256.18552268","1256.18552268","1","0","0.00346666666667","0","0",,"","",0,"","","11","17","1995","1995-11-17","","816584400","2","46","0","0","0","0","1256.18552268","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","1116.21309854","1116.21309854","1","0","0.00346666666667","0","0",,"","",0,"","","11","18","1995","1995-11-18","","816670800","2","46","0","0","0","0","1116.21309854","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","1033.06015621","1033.06015621","1","0","0.00346666666667","0","0",,"","",0,"","","11","19","1995","1995-11-19","","816757200","2","46","0","0","0","0","1033.06015621","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","988.209442333","988.209442333","1","0","0.00346666666667","0","0",,"","",0,"","","11","20","1995","1995-11-20","","816843600","2","47","0","0","0","0","988.209442333","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","963.524440959","963.524440959","1","0","0.00346666666667","0","0",,"","",0,"","","11","21","1995","1995-11-21","","816930000","2","47","0","0","0","0","963.524440959","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","945.767416376","945.767416376","1","0","0.00346666666667","0","0",,"","",0,"","","11","22","1995","1995-11-22","","817016400","2","47","0","0","0","0","945.767416376","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","928.591347229","928.591347229","1","0","0.00346666666667","0","0",,"","",0,"","","11","23","1995","1995-11-23","","817102800","2","47","0","0","0","0","928.591347229","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","915.266046305","915.266046305","1","0","0.00346666666667","0","0",,"","",0,"","","11","24","1995","1995-11-24","","817189200","2","47","0","0","0","0","915.266046305","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","926.302851835","926.302851835","1","0","0.00346666666667","0","0",,"","",0,"","","11","25","1995","1995-11-25","","817275600","2","47","0","0","0","0","926.302851835","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","960.600547893","960.600547893","1","0","0.00346666666667","0","0",,"","",0,"","","11","26","1995","1995-11-26","","817362000","2","47","0","0","0","0","960.600547893","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","969.413710248","969.413710248","1","0","0.00346666666667","0","0",,"","",0,"","","11","27","1995","1995-11-27","","817448400","2","48","0","0","0","0","969.413710248","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","934.230016541","934.230016541","1","0","0.00346666666667","0","0",,"","",0,"","","11","28","1995","1995-11-28","","817534800","2","48","0","0","0","0","934.230016541","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","1423.61354308","1423.61354308","1","0","0.00346666666667","0","0",,"","",0,"","","11","29","1995","1995-11-29","","817621200","2","48","0","0","0","0","1423.61354308","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","51.7743","2195.79970227","2195.79970227","1","0","0.00346666666667","0","0",,"","",0,"","","11","30","1995","1995-11-30","","817707600","2","48","0","0","0","0","2195.79970227","51.7777666667","5.98465313722"
"1460.05224235","5.98465313722","53.5466166667","2164.61572989","2164.61572989","1","0","0.00483333333333","0","0",,"","",0,"","","12","1","1995","1995-12-01","","817794000","2","48","0","0","0","0","2164.61572989","53.55145","5.98465313722"
"1460.05224235","5.83768659032","53.5466166667","1682.75954538","1682.75954538","1","0","0.00483333333333","0","0",,"","",0,"","","12","2","1995","1995-12-02","","817880400","2","48","0","0","0","0","1682.75954538","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","1314.88857478","1314.88857478","1","0","0.00483333333333","0","0",,"","",0,"","","12","3","1995","1995-12-03","","817966800","2","48","0","0","0","0","1314.88857478","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","1142.54275741","1142.54275741","1","0","0.00483333333333","0","0",,"","",0,"","","12","4","1995","1995-12-04","","818053200","2","49","0","0","0","0","1142.54275741","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","1044.55279797","1044.55279797","1","0","0.00483333333333","0","0",,"","",0,"","","12","5","1995","1995-12-05","","818139600","2","49","0","0","0","0","1044.55279797","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","982.300582844","982.300582844","1","0","0.00483333333333","0","0",,"","",0,"","","12","6","1995","1995-12-06","","818226000","2","49","0","0","0","0","982.300582844","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","994.102937392","994.102937392","1","0","0.00483333333333","0","0",,"","",0,"","","12","7","1995","1995-12-07","","818312400","2","49","0","0","0","0","994.102937392","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","1060.66586971","1060.66586971","1","0","0.00483333333333","0","0",,"","",0,"","","12","8","1995","1995-12-08","","818398800","2","49","0","0","0","0","1060.66586971","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","1089.36375703","1089.36375703","1","0","0.00483333333333","0","0",,"","",0,"","","12","9","1995","1995-12-09","","818485200","2","49","0","0","0","0","1089.36375703","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","1059.15554273","1059.15554273","1","0","0.00483333333333","0","0",,"","",0,"","","12","10","1995","1995-12-10","","818571600","2","49","0","0","0","0","1059.15554273","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","994.40064871","994.40064871","1","0","0.00483333333333","0","0",,"","",0,"","","12","11","1995","1995-12-11","","818658000","2","50","0","0","0","0","994.40064871","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","929.406344079","929.406344079","1","0","0.00483333333333","0","0",,"","",0,"","","12","12","1995","1995-12-12","","818744400","2","50","0","0","0","0","929.406344079","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","880.780950711","880.780950711","1","0","0.00483333333333","0","0",,"","",0,"","","12","13","1995","1995-12-13","","818830800","2","50","0","0","0","0","880.780950711","53.55145","5.83768659032"
"1460.05224235","5.83768659032","53.5466166667","844.516807534","844.516807534","1","0","0.00483333333333","0","0",,"","",0,"","","12","14","1995","1995-12-14","","818917200","2","50","0","0","0","0","844.516807534","53.55145","5.83768659032"
