area_sqmi,wd_upstream_mgd,ps_upstream_mgd,Qreach,Qlake,imp_off,wd_mgd,ps_mgd,ps_trib_mgd,wd_trib_mgd,name,description,componentid,subshedid,dt,month,day,year,thisdate,time,timestamp,modays,run_mode,flow_mode,season,ps_cumulative_mgd,wd_cumulative_mgd,week,Listen on Parent,Send to Children,Send to Parent,Listen to Children,Qout
"1460.0522423485","61.295072770209","44.981222460931","346.27010764417","346.27010764417","1","0","0","0","0",,"",0,"","","8","26","2007","2007-08-26","","1188100800","31","10","4","","44.981222460931","61.295072770209","34","0","0","0","0","346.27010764417"
"1460.0522423485","61.295072770209","44.981222460931","370.62665843211","370.62665843211","1","0","0","0","0",,"",0,"","","8","27","2007","2007-08-27","","1188187200","31","10","4","","44.981222460931","61.295072770209","35","0","0","0","0","370.62665843211"
"1460.0522423485","61.295072770209","44.981222460931","370.5361955204","370.5361955204","1","0","0","0","0",,"",0,"","","8","28","2007","2007-08-28","","1188273600","31","10","4","","44.981222460931","61.295072770209","35","0","0","0","0","370.5361955204"
"1460.0522423485","61.295072770209","44.981222460931","356.15433607191","356.15433607191","1","0","0","0","0",,"",0,"","","8","29","2007","2007-08-29","","1188360000","31","10","4","","44.981222460931","61.295072770209","35","0","0","0","0","356.15433607191"
"1460.0522423485","61.295072770209","44.981222460931","340.76890270306","340.76890270306","1","0","0","0","0",,"",0,"","","8","30","2007","2007-08-30","","1188446400","31","10","4","","44.981222460931","61.295072770209","35","0","0","0","0","340.76890270306"
"1460.0522423485","61.295072770209","44.981222460931","328.72531060428","328.72531060428","1","0","0","0","0",,"",0,"","","8","31","2007","2007-08-31","","1188532800","31","10","4","","44.981222460931","61.295072770209","35","0","0","0","0","328.72531060428"
"1460.0522423485","58.939059731141","43.42985899136","324.34953180221","324.34953180221","1","0","0","0","0",,"",0,"","","9","1","2007","2007-09-01","","1188619200","30","10","4","","43.42985899136","58.939059731141","35","0","0","0","0","324.34953180221"
"1460.0522423485","58.939059731141","43.42985899136","316.63340912834","316.63340912834","1","0","0","0","0",,"",0,"","","9","2","2007","2007-09-02","","1188705600","30","10","4","","43.42985899136","58.939059731141","35","0","0","0","0","316.63340912834"
"1460.0522423485","58.939059731141","43.42985899136","299.75226542984","299.75226542984","1","0","0","0","0",,"",0,"","","9","3","2007","2007-09-03","","1188792000","30","10","4","","43.42985899136","58.939059731141","36","0","0","0","0","299.75226542984"
"1460.0522423485","58.939059731141","43.42985899136","286.07603325006","286.07603325006","1","0","0","0","0",,"",0,"","","9","4","2007","2007-09-04","","1188878400","30","10","4","","43.42985899136","58.939059731141","36","0","0","0","0","286.07603325006"
"1460.0522423485","58.939059731141","43.42985899136","278.20086992956","278.20086992956","1","0","0","0","0",,"",0,"","","9","5","2007","2007-09-05","","1188964800","30","10","4","","43.42985899136","58.939059731141","36","0","0","0","0","278.20086992956"
"1460.0522423485","58.939059731141","43.42985899136","273.81174809117","273.81174809117","1","0","0","0","0",,"",0,"","","9","6","2007","2007-09-06","","1189051200","30","10","4","","43.42985899136","58.939059731141","36","0","0","0","0","273.81174809117"
"1460.0522423485","58.939059731141","43.42985899136","270.94223347321","270.94223347321","1","0","0","0","0",,"",0,"","","9","7","2007","2007-09-07","","1189137600","30","10","4","","43.42985899136","58.939059731141","36","0","0","0","0","270.94223347321"
"1460.0522423485","58.939059731141","43.42985899136","268.76991833828","268.76991833828","1","0","0","0","0",,"",0,"","","9","8","2007","2007-09-08","","1189224000","30","10","4","","43.42985899136","58.939059731141","36","0","0","0","0","268.76991833828"
"1460.0522423485","58.939059731141","43.42985899136","266.94069179607","266.94069179607","1","0","0","0","0",,"",0,"","","9","9","2007","2007-09-09","","1189310400","30","10","4","","43.42985899136","58.939059731141","36","0","0","0","0","266.94069179607"
"1460.0522423485","58.939059731141","43.42985899136","265.33991093636","265.33991093636","1","0","0","0","0",,"",0,"","","9","10","2007","2007-09-10","","1189396800","30","10","4","","43.42985899136","58.939059731141","37","0","0","0","0","265.33991093636"
"1460.0522423485","58.939059731141","43.42985899136","282.20033290667","282.20033290667","1","0","0","0","0",,"",0,"","","9","11","2007","2007-09-11","","1189483200","30","10","4","","43.42985899136","58.939059731141","37","0","0","0","0","282.20033290667"
"1460.0522423485","58.939059731141","43.42985899136","322.13133412811","322.13133412811","1","0","0","0","0",,"",0,"","","9","12","2007","2007-09-12","","1189569600","30","10","4","","43.42985899136","58.939059731141","37","0","0","0","0","322.13133412811"
"1460.0522423485","58.939059731141","43.42985899136","351.24615612951","351.24615612951","1","0","0","0","0",,"",0,"","","9","13","2007","2007-09-13","","1189656000","30","10","4","","43.42985899136","58.939059731141","37","0","0","0","0","351.24615612951"
"1460.0522423485","58.939059731141","43.42985899136","385.07238098256","385.07238098256","1","0","0","0","0",,"",0,"","","9","14","2007","2007-09-14","","1189742400","30","10","4","","43.42985899136","58.939059731141","37","0","0","0","0","385.07238098256"
"1460.0522423485","58.939059731141","43.42985899136","437.93009544939","437.93009544939","1","0","0","0","0",,"",0,"","","9","15","2007","2007-09-15","","1189828800","30","10","4","","43.42985899136","58.939059731141","37","0","0","0","0","437.93009544939"
"1460.0522423485","58.939059731141","43.42985899136","466.09241524676","466.09241524676","1","0","0","0","0",,"",0,"","","9","16","2007","2007-09-16","","1189915200","30","10","4","","43.42985899136","58.939059731141","37","0","0","0","0","466.09241524676"
"1460.0522423485","58.939059731141","43.42985899136","458.98890893931","458.98890893931","1","0","0","0","0",,"",0,"","","9","17","2007","2007-09-17","","1190001600","30","10","4","","43.42985899136","58.939059731141","38","0","0","0","0","458.98890893931"
"1460.0522423485","58.939059731141","43.42985899136","436.04275385477","436.04275385477","1","0","0","0","0",,"",0,"","","9","18","2007","2007-09-18","","1190088000","30","10","4","","43.42985899136","58.939059731141","38","0","0","0","0","436.04275385477"
"1460.0522423485","58.939059731141","43.42985899136","410.79440781184","410.79440781184","1","0","0","0","0",,"",0,"","","9","19","2007","2007-09-19","","1190174400","30","10","4","","43.42985899136","58.939059731141","38","0","0","0","0","410.79440781184"
"1460.0522423485","58.939059731141","43.42985899136","388.22452869562","388.22452869562","1","0","0","0","0",,"",0,"","","9","20","2007","2007-09-20","","1190260800","30","10","4","","43.42985899136","58.939059731141","38","0","0","0","0","388.22452869562"
"1460.0522423485","58.939059731141","43.42985899136","368.30594634446","368.30594634446","1","0","0","0","0",,"",0,"","","9","21","2007","2007-09-21","","1190347200","30","10","4","","43.42985899136","58.939059731141","38","0","0","0","0","368.30594634446"
"1460.0522423485","58.939059731141","43.42985899136","350.69299298553","350.69299298553","1","0","0","0","0",,"",0,"","","9","22","2007","2007-09-22","","1190433600","30","10","4","","43.42985899136","58.939059731141","38","0","0","0","0","350.69299298553"
"1460.0522423485","58.939059731141","43.42985899136","335.53428443031","335.53428443031","1","0","0","0","0",,"",0,"","","9","23","2007","2007-09-23","","1190520000","30","10","4","","43.42985899136","58.939059731141","38","0","0","0","0","335.53428443031"
"1460.0522423485","58.939059731141","43.42985899136","322.85332398417","322.85332398417","1","0","0","0","0",,"",0,"","","9","24","2007","2007-09-24","","1190606400","30","10","4","","43.42985899136","58.939059731141","39","0","0","0","0","322.85332398417"
"1460.0522423485","58.939059731141","43.42985899136","312.1303478025","312.1303478025","1","0","0","0","0",,"",0,"","","9","25","2007","2007-09-25","","1190692800","30","10","4","","43.42985899136","58.939059731141","39","0","0","0","0","312.1303478025"
"1460.0522423485","58.939059731141","43.42985899136","302.7592980524","302.7592980524","1","0","0","0","0",,"",0,"","","9","26","2007","2007-09-26","","1190779200","30","10","4","","43.42985899136","58.939059731141","39","0","0","0","0","302.7592980524"
"1460.0522423485","58.939059731141","43.42985899136","295.88187366948","295.88187366948","1","0","0","0","0",,"",0,"","","9","27","2007","2007-09-27","","1190865600","30","10","4","","43.42985899136","58.939059731141","39","0","0","0","0","295.88187366948"
"1460.0522423485","58.939059731141","43.42985899136","298.31901001639","298.31901001639","1","0","0","0","0",,"",0,"","","9","28","2007","2007-09-28","","1190952000","30","10","4","","43.42985899136","58.939059731141","39","0","0","0","0","298.31901001639"
"1460.0522423485","58.939059731141","43.42985899136","304.86696633131","304.86696633131","1","0","0","0","0",,"",0,"","","9","29","2007","2007-09-29","","1191038400","30","10","4","","43.42985899136","58.939059731141","39","0","0","0","0","304.86696633131"
"1460.0522423485","58.939059731141","43.42985899136","302.88709497192","302.88709497192","1","0","0","0","0",,"",0,"","","9","30","2007","2007-09-30","","1191124800","30","10","4","","43.42985899136","58.939059731141","39","0","0","0","0","302.88709497192"
"1460.0522423485","53.568128070349","38.610434385895","292.53883412044","292.53883412044","1","0","0","0","0",,"",0,"","","10","1","2007","2007-10-01","","1191211200","31","10","4","","38.610434385895","53.568128070349","40","0","0","0","0","292.53883412044"
"1460.0522423485","53.568128070349","38.610434385895","274.4803160474","274.4803160474","1","0","0","0","0",,"",0,"","","10","2","2007","2007-10-02","","1191297600","31","10","4","","38.610434385895","53.568128070349","40","0","0","0","0","274.4803160474"
"1460.0522423485","53.568128070349","38.610434385895","251.41999346173","251.41999346173","1","0","0","0","0",,"",0,"","","10","3","2007","2007-10-03","","1191384000","31","10","4","","38.610434385895","53.568128070349","40","0","0","0","0","251.41999346173"
"1460.0522423485","53.568128070349","38.610434385895","232.16141544096","232.16141544096","1","0","0","0","0",,"",0,"","","10","4","2007","2007-10-04","","1191470400","31","10","4","","38.610434385895","53.568128070349","40","0","0","0","0","232.16141544096"
"1460.0522423485","53.568128070349","38.610434385895","220.742869513","220.742869513","1","0","0","0","0",,"",0,"","","10","5","2007","2007-10-05","","1191556800","31","10","4","","38.610434385895","53.568128070349","40","0","0","0","0","220.742869513"
"1460.0522423485","53.568128070349","38.610434385895","214.53058328962","214.53058328962","1","0","0","0","0",,"",0,"","","10","6","2007","2007-10-06","","1191643200","31","10","4","","38.610434385895","53.568128070349","40","0","0","0","0","214.53058328962"
"1460.0522423485","53.568128070349","38.610434385895","210.77959486969","210.77959486969","1","0","0","0","0",,"",0,"","","10","7","2007","2007-10-07","","1191729600","31","10","4","","38.610434385895","53.568128070349","40","0","0","0","0","210.77959486969"
"1460.0522423485","53.568128070349","38.610434385895","208.23845763543","208.23845763543","1","0","0","0","0",,"",0,"","","10","8","2007","2007-10-08","","1191816000","31","10","4","","38.610434385895","53.568128070349","41","0","0","0","0","208.23845763543"
"1460.0522423485","53.568128070349","38.610434385895","206.26910826733","206.26910826733","1","0","0","0","0",,"",0,"","","10","9","2007","2007-10-09","","1191902400","31","10","4","","38.610434385895","53.568128070349","41","0","0","0","0","206.26910826733"
"1460.0522423485","53.568128070349","38.610434385895","204.68461609339","204.68461609339","1","0","0","0","0",,"",0,"","","10","10","2007","2007-10-10","","1191988800","31","10","4","","38.610434385895","53.568128070349","41","0","0","0","0","204.68461609339"
"1460.0522423485","53.568128070349","38.610434385895","203.48591220837","203.48591220837","1","0","0","0","0",,"",0,"","","10","11","2007","2007-10-11","","1192075200","31","10","4","","38.610434385895","53.568128070349","41","0","0","0","0","203.48591220837"
"1460.0522423485","53.568128070349","38.610434385895","202.6674840922","202.6674840922","1","0","0","0","0",,"",0,"","","10","12","2007","2007-10-12","","1192161600","31","10","4","","38.610434385895","53.568128070349","41","0","0","0","0","202.6674840922"
"1460.0522423485","53.568128070349","38.610434385895","202.09534566492","202.09534566492","1","0","0","0","0",,"",0,"","","10","13","2007","2007-10-13","","1192248000","31","10","4","","38.610434385895","53.568128070349","41","0","0","0","0","202.09534566492"
"1460.0522423485","53.568128070349","38.610434385895","201.5809743737","201.5809743737","1","0","0","0","0",,"",0,"","","10","14","2007","2007-10-14","","1192334400","31","10","4","","38.610434385895","53.568128070349","41","0","0","0","0","201.5809743737"
"1460.0522423485","53.568128070349","38.610434385895","200.96595409981","200.96595409981","1","0","0","0","0",,"",0,"","","10","15","2007","2007-10-15","","1192420800","31","10","4","","38.610434385895","53.568128070349","42","0","0","0","0","200.96595409981"
"1460.0522423485","53.568128070349","38.610434385895","200.17846831586","200.17846831586","1","0","0","0","0",,"",0,"","","10","16","2007","2007-10-16","","1192507200","31","10","4","","38.610434385895","53.568128070349","42","0","0","0","0","200.17846831586"
"1460.0522423485","53.568128070349","38.610434385895","199.25616977287","199.25616977287","1","0","0","0","0",,"",0,"","","10","17","2007","2007-10-17","","1192593600","31","10","4","","38.610434385895","53.568128070349","42","0","0","0","0","199.25616977287"
"1460.0522423485","53.568128070349","38.610434385895","198.28079763614","198.28079763614","1","0","0","0","0",,"",0,"","","10","18","2007","2007-10-18","","1192680000","31","10","4","","38.610434385895","53.568128070349","42","0","0","0","0","198.28079763614"
"1460.0522423485","53.568128070349","38.610434385895","201.87799362318","201.87799362318","1","0","0","0","0",,"",0,"","","10","19","2007","2007-10-19","","1192766400","31","10","4","","38.610434385895","53.568128070349","42","0","0","0","0","201.87799362318"
"1460.0522423485","53.568128070349","38.610434385895","209.05551121157","209.05551121157","1","0","0","0","0",,"",0,"","","10","20","2007","2007-10-20","","1192852800","31","10","4","","38.610434385895","53.568128070349","42","0","0","0","0","209.05551121157"
"1460.0522423485","53.568128070349","38.610434385895","212.32873880348","212.32873880348","1","0","0","0","0",,"",0,"","","10","21","2007","2007-10-21","","1192939200","31","10","4","","38.610434385895","53.568128070349","42","0","0","0","0","212.32873880348"
"1460.0522423485","53.568128070349","38.610434385895","211.70073433296","211.70073433296","1","0","0","0","0",,"",0,"","","10","22","2007","2007-10-22","","1193025600","31","10","4","","38.610434385895","53.568128070349","43","0","0","0","0","211.70073433296"
"1460.0522423485","53.568128070349","38.610434385895","209.60512134479","209.60512134479","1","0","0","0","0",,"",0,"","","10","23","2007","2007-10-23","","1193112000","31","10","4","","38.610434385895","53.568128070349","43","0","0","0","0","209.60512134479"
"1460.0522423485","53.568128070349","38.610434385895","244.84842048029","244.84842048029","1","0","0","0","0",,"",0,"","","10","24","2007","2007-10-24","","1193198400","31","10","4","","38.610434385895","53.568128070349","43","0","0","0","0","244.84842048029"
"1460.0522423485","53.568128070349","38.610434385895","504.03038840697","504.03038840697","1","0","0","0","0",,"",0,"","","10","25","2007","2007-10-25","","1193284800","31","10","4","","38.610434385895","53.568128070349","43","0","0","0","0","504.03038840697"
"1460.0522423485","53.568128070349","38.610434385895","1417.1819904431","1417.1819904431","1","0","0","0","0",,"",0,"","","10","26","2007","2007-10-26","","1193371200","31","10","4","","38.610434385895","53.568128070349","43","0","0","0","0","1417.1819904431"
"1460.0522423485","53.568128070349","38.610434385895","2675.8073705607","2675.8073705607","1","0","0","0","0",,"",0,"","","10","27","2007","2007-10-27","","1193457600","31","10","4","","38.610434385895","53.568128070349","43","0","0","0","0","2675.8073705607"
"1460.0522423485","53.568128070349","38.610434385895","2939.4050373175","2939.4050373175","1","0","0","0","0",,"",0,"","","10","28","2007","2007-10-28","","1193544000","31","10","4","","38.610434385895","53.568128070349","43","0","0","0","0","2939.4050373175"
"1460.0522423485","53.568128070349","38.610434385895","2269.7801544417","2269.7801544417","1","0","0","0","0",,"",0,"","","10","29","2007","2007-10-29","","1193630400","31","10","4","","38.610434385895","53.568128070349","44","0","0","0","0","2269.7801544417"
"1460.0522423485","53.568128070349","38.610434385895","1590.9589023815","1590.9589023815","1","0","0","0","0",,"",0,"","","10","30","2007","2007-10-30","","1193716800","31","10","4","","38.610434385895","53.568128070349","44","0","0","0","0","1590.9589023815"
"1460.0522423485","53.568128070349","38.610434385895","1167.6490419296","1167.6490419296","1","0","0","0","0",,"",0,"","","10","31","2007","2007-10-31","","1193803200","31","10","4","","38.610434385895","53.568128070349","44","0","0","0","0","1167.6490419296"
"1460.0522423485","49.390084304421","34.466170427312","924.09161072858","924.09161072858","1","0","0","0","0",,"",0,"","","11","1","2007","2007-11-01","","1193889600","30","10","4","","34.466170427312","49.390084304421","44","0","0","0","0","924.09161072858"
"1460.0522423485","49.390084304421","34.466170427312","779.0654918913","779.0654918913","1","0","0","0","0",,"",0,"","","11","2","2007","2007-11-02","","1193976000","30","10","4","","34.466170427312","49.390084304421","44","0","0","0","0","779.0654918913"
"1460.0522423485","49.390084304421","34.466170427312","687.43007480074","687.43007480074","1","0","0","0","0",,"",0,"","","11","3","2007","2007-11-03","","1194062400","30","10","4","","34.466170427312","49.390084304421","44","0","0","0","0","687.43007480074"
"1460.0522423485","49.390084304421","34.466170427312","625.28908339828","625.28908339828","1","0","0","0","0",,"",0,"","","11","4","2007","2007-11-04","","1194148800","30","10","4","","34.466170427312","49.390084304421","44","0","0","0","0","625.28908339828"
"1460.0522423485","49.390084304421","34.466170427312","580.495870484","580.495870484","1","0","0","0","0",,"",0,"","","11","5","2007","2007-11-05","","1194238800","30","10","4","","34.466170427312","49.390084304421","45","0","0","0","0","580.495870484"
"1460.0522423485","49.390084304421","34.466170427312","546.89865197697","546.89865197697","1","0","0","0","0",,"",0,"","","11","6","2007","2007-11-06","","1194325200","30","10","4","","34.466170427312","49.390084304421","45","0","0","0","0","546.89865197697"
"1460.0522423485","49.390084304421","34.466170427312","520.95414453444","520.95414453444","1","0","0","0","0",,"",0,"","","11","7","2007","2007-11-07","","1194411600","30","10","4","","34.466170427312","49.390084304421","45","0","0","0","0","520.95414453444"
"1460.0522423485","49.390084304421","34.466170427312","499.94428862407","499.94428862407","1","0","0","0","0",,"",0,"","","11","8","2007","2007-11-08","","1194498000","30","10","4","","34.466170427312","49.390084304421","45","0","0","0","0","499.94428862407"
"1460.0522423485","49.390084304421","34.466170427312","481.81657768985","481.81657768985","1","0","0","0","0",,"",0,"","","11","9","2007","2007-11-09","","1194584400","30","10","4","","34.466170427312","49.390084304421","45","0","0","0","0","481.81657768985"
"1460.0522423485","49.390084304421","34.466170427312","472.30015721554","472.30015721554","1","0","0","0","0",,"",0,"","","11","10","2007","2007-11-10","","1194670800","30","10","4","","34.466170427312","49.390084304421","45","0","0","0","0","472.30015721554"
"1460.0522423485","49.390084304421","34.466170427312","476.07928592832","476.07928592832","1","0","0","0","0",,"",0,"","","11","11","2007","2007-11-11","","1194757200","30","10","4","","34.466170427312","49.390084304421","45","0","0","0","0","476.07928592832"
"1460.0522423485","49.390084304421","34.466170427312","480.245991307","480.245991307","1","0","0","0","0",,"",0,"","","11","12","2007","2007-11-12","","1194843600","30","10","4","","34.466170427312","49.390084304421","46","0","0","0","0","480.245991307"
"1460.0522423485","49.390084304421","34.466170427312","472.44606589291","472.44606589291","1","0","0","0","0",,"",0,"","","11","13","2007","2007-11-13","","1194930000","30","10","4","","34.466170427312","49.390084304421","46","0","0","0","0","472.44606589291"
"1460.0522423485","49.390084304421","34.466170427312","456.39418414307","456.39418414307","1","0","0","0","0",,"",0,"","","11","14","2007","2007-11-14","","1195016400","30","10","4","","34.466170427312","49.390084304421","46","0","0","0","0","456.39418414307"
"1460.0522423485","49.390084304421","34.466170427312","439.75144563356","439.75144563356","1","0","0","0","0",,"",0,"","","11","15","2007","2007-11-15","","1195102800","30","10","4","","34.466170427312","49.390084304421","46","0","0","0","0","439.75144563356"
"1460.0522423485","49.390084304421","34.466170427312","425.79670582236","425.79670582236","1","0","0","0","0",,"",0,"","","11","16","2007","2007-11-16","","1195189200","30","10","4","","34.466170427312","49.390084304421","46","0","0","0","0","425.79670582236"
"1460.0522423485","49.390084304421","34.466170427312","414.8981771604","414.8981771604","1","0","0","0","0",,"",0,"","","11","17","2007","2007-11-17","","1195275600","30","10","4","","34.466170427312","49.390084304421","46","0","0","0","0","414.8981771604"
"1460.0522423485","49.390084304421","34.466170427312","438.14937994009","438.14937994009","1","0","0","0","0",,"",0,"","","11","18","2007","2007-11-18","","1195362000","30","10","4","","34.466170427312","49.390084304421","46","0","0","0","0","438.14937994009"
"1460.0522423485","49.390084304421","34.466170427312","579.41489602016","579.41489602016","1","0","0","0","0",,"",0,"","","11","19","2007","2007-11-19","","1195448400","30","10","4","","34.466170427312","49.390084304421","47","0","0","0","0","579.41489602016"
"1460.0522423485","49.390084304421","34.466170427312","800.53373063654","800.53373063654","1","0","0","0","0",,"",0,"","","11","20","2007","2007-11-20","","1195534800","30","10","4","","34.466170427312","49.390084304421","47","0","0","0","0","800.53373063654"
"1460.0522423485","49.390084304421","34.466170427312","878.27313396544","878.27313396544","1","0","0","0","0",,"",0,"","","11","21","2007","2007-11-21","","1195621200","30","10","4","","34.466170427312","49.390084304421","47","0","0","0","0","878.27313396544"
"1460.0522423485","49.390084304421","34.466170427312","782.39831094043","782.39831094043","1","0","0","0","0",,"",0,"","","11","22","2007","2007-11-22","","1195707600","30","10","4","","34.466170427312","49.390084304421","47","0","0","0","0","782.39831094043"
"1460.0522423485","49.390084304421","34.466170427312","656.32899917193","656.32899917193","1","0","0","0","0",,"",0,"","","11","23","2007","2007-11-23","","1195794000","30","10","4","","34.466170427312","49.390084304421","47","0","0","0","0","656.32899917193"
"1460.0522423485","49.390084304421","34.466170427312","557.56891029148","557.56891029148","1","0","0","0","0",,"",0,"","","11","24","2007","2007-11-24","","1195880400","30","10","4","","34.466170427312","49.390084304421","47","0","0","0","0","557.56891029148"
"1460.0522423485","49.390084304421","34.466170427312","488.79806474835","488.79806474835","1","0","0","0","0",,"",0,"","","11","25","2007","2007-11-25","","1195966800","30","10","4","","34.466170427312","49.390084304421","47","0","0","0","0","488.79806474835"
"1460.0522423485","49.390084304421","34.466170427312","443.01562914514","443.01562914514","1","0","0","0","0",,"",0,"","","11","26","2007","2007-11-26","","1196053200","30","10","4","","34.466170427312","49.390084304421","48","0","0","0","0","443.01562914514"
"1460.0522423485","49.390084304421","34.466170427312","413.64377448708","413.64377448708","1","0","0","0","0",,"",0,"","","11","27","2007","2007-11-27","","1196139600","30","10","4","","34.466170427312","49.390084304421","48","0","0","0","0","413.64377448708"
"1460.0522423485","49.390084304421","34.466170427312","394.65759567064","394.65759567064","1","0","0","0","0",,"",0,"","","11","28","2007","2007-11-28","","1196226000","30","10","4","","34.466170427312","49.390084304421","48","0","0","0","0","394.65759567064"
"1460.0522423485","49.390084304421","34.466170427312","381.18252914055","381.18252914055","1","0","0","0","0",,"",0,"","","11","29","2007","2007-11-29","","1196312400","30","10","4","","34.466170427312","49.390084304421","48","0","0","0","0","381.18252914055"
"1460.0522423485","49.390084304421","34.466170427312","375.00234793053","375.00234793053","1","0","0","0","0",,"",0,"","","11","30","2007","2007-11-30","","1196398800","30","10","4","","34.466170427312","49.390084304421","48","0","0","0","0","375.00234793053"
"1460.0522423485","48.331225028436","32.132141932044","383.22823058831","383.22823058831","1","0","0","0","0",,"",0,"","","12","1","2007","2007-12-01","","1196485200","31","10","4","","32.132141932044","48.331225028436","48","0","0","0","0","383.22823058831"
"1460.0522423485","48.331225028436","32.132141932044","396.60480126136","396.60480126136","1","0","0","0","0",,"",0,"","","12","2","2007","2007-12-02","","1196571600","31","10","4","","32.132141932044","48.331225028436","48","0","0","0","0","396.60480126136"
"1460.0522423485","48.331225028436","32.132141932044","396.213976887","396.213976887","1","0","0","0","0",,"",0,"","","12","3","2007","2007-12-03","","1196658000","31","10","4","","32.132141932044","48.331225028436","49","0","0","0","0","396.213976887"
"1460.0522423485","48.331225028436","32.132141932044","384.45423065991","384.45423065991","1","0","0","0","0",,"",0,"","","12","4","2007","2007-12-04","","1196744400","31","10","4","","32.132141932044","48.331225028436","49","0","0","0","0","384.45423065991"
"1460.0522423485","48.331225028436","32.132141932044","372.89653966519","372.89653966519","1","0","0","0","0",,"",0,"","","12","5","2007","2007-12-05","","1196830800","31","10","4","","32.132141932044","48.331225028436","49","0","0","0","0","372.89653966519"
"1460.0522423485","48.331225028436","32.132141932044","363.46680611051","363.46680611051","1","0","0","0","0",,"",0,"","","12","6","2007","2007-12-06","","1196917200","31","10","4","","32.132141932044","48.331225028436","49","0","0","0","0","363.46680611051"
"1460.0522423485","48.331225028436","32.132141932044","354.53084258886","354.53084258886","1","0","0","0","0",,"",0,"","","12","7","2007","2007-12-07","","1197003600","31","10","4","","32.132141932044","48.331225028436","49","0","0","0","0","354.53084258886"
"1460.0522423485","48.331225028436","32.132141932044","347.47311276003","347.47311276003","1","0","0","0","0",,"",0,"","","12","8","2007","2007-12-08","","1197090000","31","10","4","","32.132141932044","48.331225028436","49","0","0","0","0","347.47311276003"
"1460.0522423485","48.331225028436","32.132141932044","344.15639420865","344.15639420865","1","0","0","0","0",,"",0,"","","12","9","2007","2007-12-09","","1197176400","31","10","4","","32.132141932044","48.331225028436","49","0","0","0","0","344.15639420865"
"1460.0522423485","48.331225028436","32.132141932044","354.7482826505","354.7482826505","1","0","0","0","0",,"",0,"","","12","10","2007","2007-12-10","","1197262800","31","10","4","","32.132141932044","48.331225028436","50","0","0","0","0","354.7482826505"
"1460.0522423485","48.331225028436","32.132141932044","383.27824322244","383.27824322244","1","0","0","0","0",,"",0,"","","12","11","2007","2007-12-11","","1197349200","31","10","4","","32.132141932044","48.331225028436","50","0","0","0","0","383.27824322244"
"1460.0522423485","48.331225028436","32.132141932044","408.50131985908","408.50131985908","1","0","0","0","0",,"",0,"","","12","12","2007","2007-12-12","","1197435600","31","10","4","","32.132141932044","48.331225028436","50","0","0","0","0","408.50131985908"
"1460.0522423485","48.331225028436","32.132141932044","424.12054259588","424.12054259588","1","0","0","0","0",,"",0,"","","12","13","2007","2007-12-13","","1197522000","31","10","4","","32.132141932044","48.331225028436","50","0","0","0","0","424.12054259588"
"1460.0522423485","48.331225028436","32.132141932044","458.5607279625","458.5607279625","1","0","0","0","0",,"",0,"","","12","14","2007","2007-12-14","","1197608400","31","10","4","","32.132141932044","48.331225028436","50","0","0","0","0","458.5607279625"
"1460.0522423485","48.331225028436","32.132141932044","519.81246459058","519.81246459058","1","0","0","0","0",,"",0,"","","12","15","2007","2007-12-15","","1197694800","31","10","4","","32.132141932044","48.331225028436","50","0","0","0","0","519.81246459058"
"1460.0522423485","48.331225028436","32.132141932044","559.55911651973","559.55911651973","1","0","0","0","0",,"",0,"","","12","16","2007","2007-12-16","","1197781200","31","10","4","","32.132141932044","48.331225028436","50","0","0","0","0","559.55911651973"
"1460.0522423485","48.331225028436","32.132141932044","543.76073229197","543.76073229197","1","0","0","0","0",,"",0,"","","12","17","2007","2007-12-17","","1197867600","31","10","4","","32.132141932044","48.331225028436","51","0","0","0","0","543.76073229197"
"1460.0522423485","48.331225028436","32.132141932044","499.41642096028","499.41642096028","1","0","0","0","0",,"",0,"","","12","18","2007","2007-12-18","","1197954000","31","10","4","","32.132141932044","48.331225028436","51","0","0","0","0","499.41642096028"
"1460.0522423485","48.331225028436","32.132141932044","521.01788975769","521.01788975769","1","0","0","0","0",,"",0,"","","12","19","2007","2007-12-19","","1198040400","31","10","4","","32.132141932044","48.331225028436","51","0","0","0","0","521.01788975769"
"1460.0522423485","48.331225028436","32.132141932044","650.7328774955","650.7328774955","1","0","0","0","0",,"",0,"","","12","20","2007","2007-12-20","","1198126800","31","10","4","","32.132141932044","48.331225028436","51","0","0","0","0","650.7328774955"
"1460.0522423485","48.331225028436","32.132141932044","764.44680083711","764.44680083711","1","0","0","0","0",,"",0,"","","12","21","2007","2007-12-21","","1198213200","31","10","4","","32.132141932044","48.331225028436","51","0","0","0","0","764.44680083711"
"1460.0522423485","48.331225028436","32.132141932044","770.68579586487","770.68579586487","1","0","0","0","0",,"",0,"","","12","22","2007","2007-12-22","","1198299600","31","10","4","","32.132141932044","48.331225028436","51","0","0","0","0","770.68579586487"
"1460.0522423485","48.331225028436","32.132141932044","774.51164897336","774.51164897336","1","0","0","0","0",,"",0,"","","12","23","2007","2007-12-23","","1198386000","31","10","4","","32.132141932044","48.331225028436","51","0","0","0","0","774.51164897336"
"1460.0522423485","48.331225028436","32.132141932044","878.23663523189","878.23663523189","1","0","0","0","0",,"",0,"","","12","24","2007","2007-12-24","","1198472400","31","10","4","","32.132141932044","48.331225028436","52","0","0","0","0","878.23663523189"
